,DEPT,CAL1IN,CAL2IN,CDTF,GRP,ILD,ILM,ITT,SFLA,GRGC_x,DT35_x,CLYC,DSLL,DDLL_x,CLXC_x,RILS,RILM,RILD,NPRL,DEN_x,CoreNo,MD,PERM_H,PERM_V,PORO,Bdensity,GrainDensity,PhiDSS,PhieN,PhiAvgSS,VCLGR,ResRatio,GRGC_y,GCGR,BIT,CLXC_y,Neut,DEN_y,MRRS,DDLL_y,DT35_y,Phie,PhiT,BVW,BVWsxo,VClay,VCLND,ResRatio2
3126,1580.5,,,,,,,,,120.308605,94.105438,12.276706,22.472128,50.363464,12.336443,,,,,,,,,,,,,,,,0.6573007241379311,,119.5298,-999.0,12.25,12.3253,-999.0,-999.0,1.2062,51.6641,93.9973,-999.0,-999.0,-999.0,-999.0,-999.0,,
3127,1581.0,,,,,,,,,111.689722,94.281766,12.274307,22.440959,49.509626,12.32565,,,,,,,,,,,,,,,,0.597860151724138,,112.0586,-999.0,12.25,12.3368,-999.0,-999.0,1.1679,50.663,94.2583,-999.0,-999.0,-999.0,-999.0,-999.0,,
3128,1581.5,,,,,,,,,103.416943,94.228431,12.273616,22.414547,48.919268,12.320561,,,,,,,,,,,,,,,,0.5408065034482759,,101.7959,-999.0,12.25,12.3397,-999.0,-999.0,1.1589,49.9969,94.3039,-999.0,-999.0,-999.0,-999.0,-999.0,,
3129,1582.0,,,,,,,,,101.328123,94.099254,12.273746,22.284731,48.221363,12.326525,,,,,,,,,,,,,,,,0.5264008482758621,,97.1195,-999.0,12.25,12.3267,-999.0,-999.0,1.1905,49.4531,94.135,-999.0,-999.0,-999.0,-999.0,-999.0,,
3130,1582.5,,,,,,,,,106.300226,94.319991,12.271836,21.711445,46.814248,12.32788,,,,,,,,,,,,,,,,0.5606912137931034,,99.0201,-999.0,12.25,12.3203,-999.0,-999.0,1.2245,48.4493,94.0699,-999.0,-999.0,-999.0,-999.0,-999.0,,
3131,1583.0,,,,,,,,,108.754932,94.704354,12.268768,21.283032,46.103498,12.328005,,,,,,,,,,,,,,,,0.5776202206896551,,104.4865,-999.0,12.25,12.3276,-999.0,-999.0,1.2457,47.2234,94.4192,-999.0,-999.0,-999.0,-999.0,-999.0,,
3132,1583.5,,,,,,,,,103.16356,95.749881,12.264538,20.85324,46.022048,12.329397,,,,,,,,,,,,,,,,0.5390590344827586,,105.4067,-999.0,12.25,12.3294,-999.0,-999.0,1.2498,46.5699,95.1589,-999.0,-999.0,-999.0,-999.0,-999.0,,
3133,1584.0,,,,,,,,,96.080467,96.325914,12.265831,20.947814,46.600605,12.327036,,,,,,,,,,,,,,,,0.4902101172413793,,96.9915,-999.0,12.25,12.3298,-999.0,-999.0,1.2278,46.9042,96.0555,-999.0,-999.0,-999.0,-999.0,-999.0,,
3134,1584.5,,,,,,,,,86.153798,96.683503,12.270118,21.93762,48.881323,12.329475,,,,,,,,,,,,,,,,0.42175033103448273,,86.9927,-999.0,12.25,12.3318,-999.0,-999.0,1.17,48.3775,96.6443,-999.0,-999.0,-999.0,-999.0,-999.0,,
3135,1585.0,,,,,,,,,82.471362,96.634728,12.270616,22.628407,50.33106,12.329631,,,,,,,,,,,,,,,,0.39635422068965515,,81.0894,-999.0,12.25,12.3285,-999.0,-999.0,1.0941,50.4343,96.7141,-999.0,-999.0,-999.0,-999.0,-999.0,,
3136,1585.5,,,,,,,,,81.877306,96.352724,12.268546,23.568621,51.883213,12.32864,,,,,,,,,,,,,,,,0.3922572827586207,,78.5136,-999.0,12.25,12.3304,-999.0,-999.0,1.0463,52.2537,96.4799,-999.0,-999.0,-999.0,-999.0,-999.0,,
3137,1586.0,,,,,,,,,82.614305,96.276984,12.268071,23.921967,52.153884,12.329158,,,,,,,,,,,,,,,,0.3973400344827586,,79.4969,-999.0,12.25,12.3315,-999.0,-999.0,1.0269,53.083,96.281,-999.0,-999.0,-999.0,-999.0,-999.0,,
3138,1586.5,,,,,,,,,83.184939,96.367628,12.270247,24.128911,51.906605,12.329115,,,,,,,,,,,,,,,,0.40127544137931037,,80.1031,-999.0,12.25,12.3305,-999.0,-999.0,1.0205,52.8907,96.3337,-999.0,-999.0,-999.0,-999.0,-999.0,,
3139,1587.0,,,,,,,,,85.198934,96.481928,12.273536,24.431322,51.87402,12.329973,,,,,,,,,,,,,,,,0.4151650620689655,,81.5967,-999.0,12.25,12.3302,-999.0,-999.0,1.0112,52.6549,96.4789,-999.0,-999.0,-999.0,-999.0,-999.0,,
3140,1587.5,,,,,,,,,85.452765,96.372853,12.273571,24.629934,52.402962,12.32384,,,,,,,,,,,,,,,,0.41691562068965515,,82.9346,-999.0,12.25,12.3307,-999.0,-999.0,0.9976,53.1303,96.4359,-999.0,-999.0,-999.0,-999.0,-999.0,,
3141,1588.0,,,,,,,,,84.123158,95.980816,12.273156,25.03082,53.766307,12.313072,,,,,,,,,,,,,,,,0.4077459172413793,,82.4111,-999.0,12.25,12.3314,-999.0,-999.0,0.9911,54.2606,96.1426,-999.0,-999.0,-999.0,-999.0,-999.0,,
3142,1588.5,,,,,,,,,82.687412,95.715693,12.274019,25.151577,54.361884,12.312153,,,,,,,,,,,,,,,,0.39784422068965514,,79.6672,-999.0,12.25,12.323,-999.0,-999.0,0.9927,55.302,95.7519,-999.0,-999.0,-999.0,-999.0,-999.0,,
3143,1589.0,,,,,,,,,85.936864,95.385382,12.276592,25.00041,55.076356,12.312712,,,,,,,,,,,,,,,,0.4202542344827586,,79.9204,-999.0,12.25,12.3145,-999.0,-999.0,0.9977,55.8382,95.4542,-999.0,-999.0,-999.0,-999.0,-999.0,,
3144,1589.5,,,,,,,,,90.661098,95.148506,12.276032,24.721204,55.512619,12.317283,,,,,,,,,,,,,,,,0.4528351586206896,,87.091,-999.0,12.25,12.3131,-999.0,-999.0,1.0075,56.3542,95.2697,-999.0,-999.0,-999.0,-999.0,-999.0,,
3145,1590.0,,,,,,,,,94.802229,93.586954,12.270957,24.367516,57.427409,12.32149,,,,,,,,,,,,,,,,0.4813946827586207,,92.1246,-999.0,12.25,12.314,-999.0,-999.0,1.0161,57.1839,94.6391,-999.0,-999.0,-999.0,-999.0,-999.0,,
3146,1590.5,,,,,,,,,91.361903,90.081696,12.265776,24.341516,61.128656,12.30827,,,,,,,,,,,,,,,,0.45766829655172414,,90.9294,-999.0,12.25,12.3216,-999.0,-999.0,1.0298,60.3081,92.001,-999.0,-999.0,-999.0,-999.0,-999.0,,
3147,1591.0,,,,,,,,,83.118458,84.946554,12.263215,24.445554,65.465533,12.297503,,,,,,,,,,,,,,,,0.40081695172413795,,83.2554,-999.0,12.25,12.3252,-999.0,-999.0,1.1587,64.9633,87.2113,-999.0,-999.0,-999.0,-999.0,-999.0,,
3148,1591.5,,,,,,,,,78.156032,80.39638,12.264537,24.378823,68.054382,12.301525,,,,,,,,,,,,,,,,0.366593324137931,,76.1435,-999.0,12.25,12.3098,-999.0,-999.0,1.5539,69.023,81.7691,-999.0,-999.0,-999.0,-999.0,-999.0,,
3149,1592.0,,,,,,,,,78.597901,79.080017,12.266076,24.05147,65.811194,12.305445,,,,,,,,,,,,,,,,0.3696406965517241,,75.0604,-999.0,12.25,12.2973,-999.0,-999.0,1.9233,69.2527,78.4991,-999.0,-999.0,-999.0,-999.0,-999.0,,
3150,1592.5,,,,,,,,,81.908416,80.911767,12.266079,23.601716,60.940817,12.303953,,,,,,,,,,,,,,,,0.39247183448275863,,77.0498,-999.0,12.25,12.3037,-999.0,-999.0,1.933,64.2347,79.5904,-999.0,-999.0,-999.0,-999.0,-999.0,,
3151,1593.0,,,,,,,,,92.786907,85.027682,12.26452,23.238397,55.978333,12.304616,,,,,,,,,,,,,,,,0.46749591034482757,,82.6728,-999.0,12.25,12.3084,-999.0,-999.0,1.6141,58.8344,82.9542,-999.0,-999.0,-999.0,-999.0,-999.0,,
3152,1593.5,,,,,,,,,102.694793,86.908374,12.263508,23.236111,54.913726,12.305616,,,,,,,,,,,,,,,,0.5358261586206897,,92.6413,-999.0,12.25,12.3054,-999.0,-999.0,1.3411,55.8478,86.1242,-999.0,-999.0,-999.0,-999.0,-999.0,,
3153,1594.0,,,,,,,,,127.531379,88.193818,12.26529,23.594822,57.043967,12.307721,,,,,,,,,,,,,,,,0.7071129586206897,,109.858,-999.0,12.25,12.3059,-999.0,-999.0,1.3056,56.3719,87.8575,-999.0,-999.0,-999.0,-999.0,-999.0,,
3154,1594.5,,,,,,,,,140.60834,88.559047,12.267013,23.801761,58.939599,12.309114,,,,,,,,,,,,,,,,0.7972988965517241,,129.8964,-999.0,12.25,12.3079,-999.0,-999.0,1.3366,58.8541,88.3754,-999.0,-999.0,-999.0,-999.0,-999.0,,
3155,1595.0,,,,,,,,,146.566592,89.563772,12.26756,23.477542,61.332712,12.31051,,,,,,,,,,,,,,,,0.8383902896551725,,143.0312,-999.0,12.25,12.3092,-999.0,-999.0,1.3444,61.5894,88.8838,-999.0,-999.0,-999.0,-999.0,-999.0,,
3156,1595.5,,,,,,,,,140.6786,90.389662,12.267294,22.960949,61.644087,12.312613,,,,,,,,,,,,,,,,0.797783448275862,,141.538,-999.0,12.25,12.3109,-999.0,-999.0,1.2921,62.9424,89.8823,-999.0,-999.0,-999.0,-999.0,-999.0,,
3157,1596.0,,,,,,,,,114.316061,92.076798,12.26669,21.487762,58.455038,12.319024,,,,,,,,,,,,,,,,0.6159728344827586,,124.7686,-999.0,12.25,12.3116,-999.0,-999.0,1.184,61.8085,91.1804,-999.0,-999.0,-999.0,-999.0,-999.0,,
3158,1596.5,,,,,,,,,98.376433,93.044603,12.26591,20.574533,55.656517,12.319472,,,,,,,,,,,,,,,,0.5060443655172414,,103.0915,-999.0,12.25,12.3147,-999.0,-999.0,1.0782,58.305,92.5329,-999.0,-999.0,-999.0,-999.0,-999.0,,
3159,1597.0,,,,,,,,,88.716766,93.895604,12.264733,19.837153,52.953667,12.319377,,,,,,,,,,,,,,,,0.43942597241379316,,85.4826,-999.0,12.25,12.3204,-999.0,-999.0,0.999,54.2799,93.7496,-999.0,-999.0,-999.0,-999.0,-999.0,,
3160,1597.5,,,,,,,,,85.691878,95.097031,12.263171,18.957375,50.0811,12.32267,,,,,,,,,,,,,,,,0.41856467586206897,,80.4802,-999.0,12.25,12.3207,-999.0,-999.0,0.9446,51.3231,94.8028,-999.0,-999.0,-999.0,-999.0,-999.0,,
3161,1598.0,,,,,,,,,92.877237,95.308266,12.262746,18.8755,50.457718,12.321831,,,,,,,,,,,,,,,,0.4681188758620689,,87.6461,-999.0,12.25,12.3209,-999.0,-999.0,0.9323,50.9349,95.4004,-999.0,-999.0,-999.0,-999.0,-999.0,,
3162,1598.5,,,,,,,,,109.144296,94.742061,12.262799,19.23529,52.715712,12.317881,,,,,,,,,,,,,,,,0.5803054896551724,,99.9831,-999.0,12.25,12.3245,-999.0,-999.0,0.9802,52.6075,95.1669,-999.0,-999.0,-999.0,-999.0,-999.0,,
3163,1599.0,,,,,,,,,120.648443,93.806379,12.263506,19.743462,54.649457,12.316296,,,,,,,,,,,,,,,,0.6596444344827587,,113.7646,-999.0,12.25,12.3235,-999.0,-999.0,1.0942,55.2233,94.0533,-999.0,-999.0,-999.0,-999.0,-999.0,,
3164,1599.5,,,,,,,,,143.670225,92.046723,12.262472,20.592445,57.262422,12.315825,,,,,,,,,,,,,,,,0.8184153448275862,,131.2402,-999.0,12.25,12.3192,-999.0,-999.0,1.2187,57.8099,92.5694,-999.0,-999.0,-999.0,-999.0,-999.0,,
3165,1600.0,,,,,,,,,154.872752,91.213993,12.261336,20.841987,57.730053,12.316165,,,,,,,,,,,,,,,,0.8956741517241379,,149.1042,-999.0,12.25,12.3169,-999.0,-999.0,1.2864,58.8762,91.3153,-999.0,-999.0,-999.0,-999.0,-999.0,,
3166,1600.5,,,,,,,,,159.027835,90.091224,12.261209,20.778941,57.428215,12.318908,,,,,,,,,,,,,,,,0.9243298965517243,,157.2144,-999.0,12.25,12.3177,-999.0,-999.0,1.3075,58.74,90.393,-999.0,-999.0,-999.0,-999.0,-999.0,,
3167,1601.0,,,,,,,,,148.014484,89.377518,12.260344,20.476416,56.921029,12.321833,,,,,,,,,,,,,,,,0.848375751724138,,148.6883,-999.0,12.25,12.3186,-999.0,-999.0,1.3134,58.0571,89.6375,-999.0,-999.0,-999.0,-999.0,-999.0,,
3168,1601.5,,,,,,,,,137.180899,88.892003,12.259753,20.258827,57.045446,12.318498,,,,,,,,,,,,,,,,0.7736613724137932,,134.5538,-999.0,12.25,12.3203,-999.0,-999.0,1.3165,57.7725,89.0138,-999.0,-999.0,-999.0,-999.0,-999.0,,
3169,1602.0,,,,,,,,,133.928263,88.704082,12.258751,20.196794,57.806503,12.31661,,,,,,,,,,,,,,,,0.7512293999999999,,129.1583,-999.0,12.25,12.323,-999.0,-999.0,1.3144,58.4045,88.7131,-999.0,-999.0,-999.0,-999.0,-999.0,,
3170,1602.5,,,,,,,,,132.326251,88.701122,12.256748,20.254457,58.842974,12.318246,,,,,,,,,,,,,,,,0.7401810413793104,,130.0638,-999.0,12.25,12.3198,-999.0,-999.0,1.298,59.486,88.6986,-999.0,-999.0,-999.0,-999.0,-999.0,,
3171,1603.0,,,,,,,,,122.88292,88.596661,12.257004,20.37184,59.598697,12.320301,,,,,,,,,,,,,,,,0.6750546206896552,,124.5287,-999.0,12.25,12.3183,-999.0,-999.0,1.2786,60.4601,88.6897,-999.0,-999.0,-999.0,-999.0,-999.0,,
3172,1603.5,,,,,,,,,104.738232,88.217312,12.25667,20.524101,59.605868,12.321899,,,,,,,,,,,,,,,,0.5499188413793104,,109.6204,-999.0,12.25,12.3199,-999.0,-999.0,1.2595,60.8982,88.4329,-999.0,-999.0,-999.0,-999.0,-999.0,,
3173,1604.0,,,,,,,,,98.840727,88.049498,12.255015,20.572232,59.245595,12.319849,,,,,,,,,,,,,,,,0.5092463931034483,,96.4778,-999.0,12.25,12.3225,-999.0,-999.0,1.2415,60.5729,88.0953,-999.0,-999.0,-999.0,-999.0,-999.0,,
3174,1604.5,,,,,,,,,109.594928,88.326091,12.254028,20.493027,58.374763,12.316388,,,,,,,,,,,,,,,,0.5834132965517241,,95.6654,-999.0,12.25,12.3246,-999.0,-999.0,1.2317,59.8722,88.0387,-999.0,-999.0,-999.0,-999.0,-999.0,,
3175,1605.0,,,,,,,,,122.579001,88.713796,12.254167,20.381441,57.913825,12.316959,,,,,,,,,,,,,,,,0.672958627586207,,110.5219,-999.0,12.25,12.3207,-999.0,-999.0,1.2278,59.1722,88.459,-999.0,-999.0,-999.0,-999.0,-999.0,,
3176,1605.5,,,,,,,,,142.891855,89.382123,12.254388,20.107914,57.158132,12.317614,,,,,,,,,,,,,,,,0.8130472758620689,,129.9442,-999.0,12.25,12.3174,-999.0,-999.0,1.2245,58.6251,89.093,-999.0,-999.0,-999.0,-999.0,-999.0,,
3177,1606.0,,,,,,,,,149.646467,89.608877,12.254281,19.941154,56.615469,12.317813,,,,,,,,,,,,,,,,0.8596308068965517,,142.6941,-999.0,12.25,12.3188,-999.0,-999.0,1.2198,57.9405,89.5453,-999.0,-999.0,-999.0,-999.0,-999.0,,
3178,1606.5,,,,,,,,,146.861764,89.400748,12.253859,19.778315,55.722308,12.318552,,,,,,,,,,,,,,,,0.8404259586206896,,144.6742,-999.0,12.25,12.3193,-999.0,-999.0,1.2069,57.1512,89.6002,-999.0,-999.0,-999.0,-999.0,-999.0,,
3179,1607.0,,,,,,,,,143.162421,89.11503,12.253854,19.771204,55.320234,12.318671,,,,,,,,,,,,,,,,0.814913248275862,,140.1364,-999.0,12.25,12.3195,-999.0,-999.0,1.1953,56.46,89.2896,-999.0,-999.0,-999.0,-999.0,-999.0,,
3180,1607.5,,,,,,,,,138.918604,88.77606,12.253971,19.918923,55.370178,12.32012,,,,,,,,,,,,,,,,0.7856455448275861,,135.418,-999.0,12.25,12.32,-999.0,-999.0,1.1973,56.2327,88.85,-999.0,-999.0,-999.0,-999.0,-999.0,,
3181,1608.0,,,,,,,,,136.972659,88.162766,12.254161,20.354118,56.100158,12.322343,,,,,,,,,,,,,,,,0.7722252344827586,,131.0794,-999.0,12.25,12.3205,-999.0,-999.0,1.2076,56.6626,88.3825,-999.0,-999.0,-999.0,-999.0,-999.0,,
3182,1608.5,,,,,,,,,145.326626,87.721838,12.254312,20.766112,57.253353,12.321493,,,,,,,,,,,,,,,,0.8298388,,136.3712,-999.0,12.25,12.3224,-999.0,-999.0,1.2327,57.903,87.8217,-999.0,-999.0,-999.0,-999.0,-999.0,,
3183,1609.0,,,,,,,,,175.819238,86.869697,12.254791,21.548235,59.553662,12.315533,,,,,,,,,,,,,,,,1.0,,156.3913,-999.0,12.25,12.3239,-999.0,-999.0,1.2763,59.896,87.145,-999.0,-999.0,-999.0,-999.0,-999.0,,
3184,1609.5,,,,,,,,,197.353568,86.439592,12.255986,21.959809,60.564295,12.314173,,,,,,,,,,,,,,,,1.0,,188.7779,-999.0,12.25,12.3223,-999.0,-999.0,1.3421,61.577,86.486,-999.0,-999.0,-999.0,-999.0,-999.0,,
3185,1610.0,,,,,,,,,207.057922,86.128849,12.258912,22.315349,60.763424,12.319119,,,,,,,,,,,,,,,,1.0,,206.2851,-999.0,12.25,12.317,-999.0,-999.0,1.4021,62.3314,86.0959,-999.0,-999.0,-999.0,-999.0,-999.0,,
3186,1610.5,,,,,,,,,189.269312,86.315509,12.260072,22.279791,59.566826,12.320574,,,,,,,,,,,,,,,,1.0,,189.738,-999.0,12.25,12.3161,-999.0,-999.0,1.407,61.0567,86.2064,-999.0,-999.0,-999.0,-999.0,-999.0,,
3187,1611.0,,,,,,,,,144.025313,86.99119,12.260772,22.116945,56.850554,12.319467,,,,,,,,,,,,,,,,0.820864227586207,,153.0044,-999.0,12.25,12.3212,-999.0,-999.0,1.3529,58.7357,86.7221,-999.0,-999.0,-999.0,-999.0,-999.0,,
3188,1611.5,,,,,,,,,118.283514,87.500027,12.26026,22.197561,55.130213,12.320615,,,,,,,,,,,,,,,,0.6433345793103448,,119.9965,-999.0,12.25,12.3223,-999.0,-999.0,1.2629,56.6014,87.3609,-999.0,-999.0,-999.0,-999.0,-999.0,,
3189,1612.0,,,,,,,,,112.116804,87.583753,12.25928,22.75924,54.78524,12.318487,,,,,,,,,,,,,,,,0.6008055448275862,,106.1787,-999.0,12.25,12.3205,-999.0,-999.0,1.196,55.348,87.6997,-999.0,-999.0,-999.0,-999.0,-999.0,,
3190,1612.5,,,,,,,,,118.818254,87.229473,12.258897,23.797926,56.382496,12.316156,,,,,,,,,,,,,,,,0.6470224413793103,,109.9945,-999.0,12.25,12.322,-999.0,-999.0,1.2042,56.2627,87.4497,-999.0,-999.0,-999.0,-999.0,-999.0,,
3191,1613.0,,,,,,,,,135.266412,86.638046,12.262422,25.354638,60.545866,12.322529,,,,,,,,,,,,,,,,0.7604580137931035,,122.9831,-999.0,12.25,12.3202,-999.0,-999.0,1.2683,59.112,86.8946,-999.0,-999.0,-999.0,-999.0,-999.0,,
3192,1613.5,,,,,,,,,140.818788,86.495329,12.266095,26.177718,63.184082,12.328741,,,,,,,,,,,,,,,,0.7987502620689656,,135.4224,-999.0,12.25,12.3178,-999.0,-999.0,1.3492,62.8605,86.484,-999.0,-999.0,-999.0,-999.0,-999.0,,
3193,1614.0,,,,,,,,,125.28364,86.946883,12.268911,27.195983,66.80542,12.335175,,,,,,,,,,,,,,,,0.6916113103448276,,134.4459,-999.0,12.25,12.3215,-999.0,-999.0,1.3679,66.3552,86.5628,-999.0,-999.0,-999.0,-999.0,-999.0,,
3194,1614.5,,,,,,,,,106.846951,87.388824,12.269091,27.887376,68.637698,12.337098,,,,,,,,,,,,,,,,0.5644617310344828,,114.7893,-999.0,12.25,12.3299,-999.0,-999.0,1.313,68.8113,87.1288,-999.0,-999.0,-999.0,-999.0,-999.0,,
3195,1615.0,,,,,,,,,73.520322,87.947878,12.270431,30.366291,71.518065,12.338134,,,,,,,,,,,,,,,,0.33462291034482755,,86.266,-999.0,12.25,12.3358,-999.0,-999.0,1.2435,71.4583,87.7508,-999.0,-999.0,-999.0,-999.0,-999.0,,
3196,1615.5,,,,,,,,,60.560224,88.05679,12.270644,32.26343,72.287557,12.334804,,,,,,,,,,,,,,,,0.24524292413793103,,63.1393,-999.0,12.25,12.3387,-999.0,-999.0,1.1758,73.6577,88.0602,-999.0,-999.0,-999.0,-999.0,-999.0,,
3197,1616.0,,,,,,,,,55.537182,88.045388,12.271554,34.893434,67.179413,12.330427,,,,,,,,,,,,,,,,0.2106012551724138,,53.9058,-999.0,12.25,12.3407,-999.0,-999.0,1.1217,72.5499,88.0029,-999.0,-999.0,-999.0,-999.0,-999.0,,
3198,1616.5,,,,,,,,,55.521431,88.253123,12.274962,35.410076,62.083452,12.332297,,,,,,,,,,,,,,,,0.2104926275862069,,53.5066,-999.0,12.25,12.3361,-999.0,-999.0,1.0697,66.2822,88.0314,-999.0,-999.0,-999.0,-999.0,-999.0,,
3199,1617.0,,,,,,,,,56.337492,89.888725,12.289108,34.191403,54.774801,12.346933,,,,,,,,,,,,,,,,0.21612063448275862,,53.7486,-999.0,12.25,12.3312,-999.0,-999.0,1.0217,58.8264,88.8009,-999.0,-999.0,-999.0,-999.0,-999.0,,
3200,1617.5,,,,,,,,,57.226204,91.197099,12.289076,33.605944,52.802609,12.349921,,,,,,,,,,,,,,,,0.2222496827586207,,54.8223,-999.0,12.25,12.3339,-999.0,-999.0,0.9738,54.0405,90.4666,-999.0,-999.0,-999.0,-999.0,-999.0,,
3201,1618.0,,,,,,,,,58.213922,92.094517,12.277788,34.489068,55.598253,12.338665,,,,,,,,,,,,,,,,0.22906153103448273,,55.9496,-999.0,12.25,12.3466,-999.0,-999.0,0.9362,54.9216,92.1094,-999.0,-999.0,-999.0,-999.0,-999.0,,
3202,1618.5,,,,,,,,,60.49835,91.995194,12.266639,39.208233,67.484764,12.329634,,,,,,,,,,,,,,,,0.24481620689655173,,57.7405,-999.0,12.25,12.3501,-999.0,-999.0,0.9323,63.2469,92.4704,-999.0,-999.0,-999.0,-999.0,-999.0,,
3203,1619.0,,,,,,,,,60.854919,90.622741,12.265707,43.986027,77.515533,12.331339,,,,,,,,,,,,,,,,0.2472753034482759,,59.1212,-999.0,12.25,12.3364,-999.0,-999.0,0.9671,77.0406,91.0491,-999.0,-999.0,-999.0,-999.0,-999.0,,
3204,1619.5,,,,,,,,,59.130008,87.847714,12.26678,51.403579,88.237089,12.327814,,,,,,,,,,,,,,,,0.23537936551724137,,58.3006,-999.0,12.25,12.3312,-999.0,-999.0,1.0203,89.712,88.6951,-999.0,-999.0,-999.0,-999.0,-999.0,,
3205,1620.0,,,,,,,,,56.488517,86.597951,12.265563,51.971182,83.498284,12.32308,,,,,,,,,,,,,,,,0.21716218620689656,,55.2235,-999.0,12.25,12.333,-999.0,-999.0,1.0525,88.0722,86.7115,-999.0,-999.0,-999.0,-999.0,-999.0,,
3206,1620.5,,,,,,,,,51.881586,85.066763,12.260687,46.36034,67.645145,12.313687,,,,,,,,,,,,,,,,0.18539024827586206,,51.1201,-999.0,12.25,12.3294,-999.0,-999.0,1.0701,74.3797,85.5236,-999.0,-999.0,-999.0,-999.0,-999.0,,
3207,1621.0,,,,,,,,,49.963622,83.859186,12.258895,41.731505,59.569013,12.305188,,,,,,,,,,,,,,,,0.17216291034482759,,48.593,-999.0,12.25,12.3228,-999.0,-999.0,1.0966,61.1364,84.316,-999.0,-999.0,-999.0,-999.0,-999.0,,
3208,1621.5,,,,,,,,,46.603201,79.782169,12.258209,37.159006,55.024949,12.293565,,,,,,,,,,,,,,,,0.14898759310344828,,46.1591,-999.0,12.25,12.316,-999.0,-999.0,1.1522,54.3999,81.804,-999.0,-999.0,-999.0,-999.0,-999.0,,
3209,1622.0,,,,,,,,,43.79745,74.261671,12.259888,39.162161,60.824149,12.302961,,,,,,,,,,,,,,,,0.12963758620689653,,43.3817,-999.0,12.25,12.3046,-999.0,-999.0,1.4906,58.142,76.8724,-999.0,-999.0,-999.0,-999.0,-999.0,,
3210,1622.5,,,,,,,,,41.777704,67.95114,12.264068,43.632094,68.219879,12.322341,,,,,,,,,,,,,,,,0.11570830344827586,,40.5984,-999.0,12.25,12.2931,-999.0,-999.0,2.8046,67.9488,70.3416,-999.0,-999.0,-999.0,-999.0,-999.0,,
3211,1623.0,,,,,,,,,43.404219,63.582644,12.271102,45.023815,65.37028,12.336826,,,,,,,,,,,,,,,,0.12692564827586206,,39.9893,-999.0,12.25,12.3036,-999.0,-999.0,6.9192,71.2562,64.5003,-999.0,-999.0,-999.0,-999.0,-999.0,,
3212,1623.5,,,,,,,,,56.095378,66.090239,12.2929,35.252705,43.805845,12.355381,,,,,,,,,,,,,,,,0.21445088275862068,,45.1827,-999.0,12.25,12.3249,-999.0,-999.0,12.9037,58.3917,62.4755,-999.0,-999.0,-999.0,-999.0,-999.0,,
3213,1624.0,,,,,,,,,67.432717,71.503179,12.308786,27.296414,30.629305,12.367345,,,,,,,,,,,,,,,,0.29263942758620687,,58.1218,-999.0,12.25,12.3383,-999.0,-999.0,14.3682,37.6562,67.4577,-999.0,-999.0,-999.0,-999.0,-999.0,,
3214,1624.5,,,,,,,,,92.458725,86.193863,12.323292,17.400648,18.038051,12.38049,,,,,,,,,,,,,,,,0.46523258620689656,,76.115,-999.0,12.25,12.3516,-999.0,-999.0,10.6384,22.5693,77.8335,-999.0,-999.0,-999.0,-999.0,-999.0,,
3215,1625.0,,,,,,,,,106.628225,94.706091,12.3268,14.06585,14.371515,12.384487,,,,,,,,,,,,,,,,0.562953275862069,,96.1965,-999.0,12.25,12.3681,-999.0,-999.0,7.05,15.9312,90.4192,-999.0,-999.0,-999.0,-999.0,-999.0,,
3216,1625.5,,,,,,,,,121.386693,103.658622,12.329695,12.117208,12.261614,12.387663,,,,,,,,,,,,,,,,0.6647358137931034,,111.7208,-999.0,12.25,12.3796,-999.0,-999.0,5.2464,13.0577,100.431,-999.0,-999.0,-999.0,-999.0,-999.0,,
3217,1626.0,,,,,,,,,125.855115,106.180795,12.331058,11.783963,11.878213,12.38895,,,,,,,,,,,,,,,,0.6955525172413793,,119.9101,-999.0,12.25,12.3847,-999.0,-999.0,4.7418,12.1272,105.4839,-999.0,-999.0,-999.0,-999.0,-999.0,,
3218,1626.5,,,,,,,,,129.193141,105.73657,12.333425,12.272988,12.409054,12.392563,,,,,,,,,,,,,,,,0.7185733862068965,,123.8171,-999.0,12.25,12.3873,-999.0,-999.0,4.656,12.1841,106.5444,-999.0,-999.0,-999.0,-999.0,-999.0,,
3219,1627.0,,,,,,,,,130.499814,104.699129,12.334229,12.780289,12.974368,12.392075,,,,,,,,,,,,,,,,0.727584924137931,,125.6067,-999.0,12.25,12.3891,-999.0,-999.0,4.7968,12.8336,105.3405,-999.0,-999.0,-999.0,-999.0,-999.0,,
3220,1627.5,,,,,,,,,131.53781,103.591505,12.335747,13.519935,13.77498,12.389437,,,,,,,,,,,,,,,,0.7347435172413793,,126.5378,-999.0,12.25,12.3925,-999.0,-999.0,4.99,13.8205,103.7789,-999.0,-999.0,-999.0,-999.0,-999.0,,
3221,1628.0,,,,,,,,,132.015316,101.902782,12.339613,14.931692,15.330485,12.392577,,,,,,,,,,,,,,,,0.7380366620689656,,127.9266,-999.0,12.25,12.392,-999.0,-999.0,5.1243,15.0724,102.4102,-999.0,-999.0,-999.0,-999.0,-999.0,,
3222,1628.5,,,,,,,,,129.016502,100.961717,12.340608,15.609263,16.18227,12.397941,,,,,,,,,,,,,,,,0.7173551862068965,,125.866,-999.0,12.25,12.389,-999.0,-999.0,5.1948,16.3435,101.1627,-999.0,-999.0,-999.0,-999.0,-999.0,,
